season,player_id,player_name,nationality,batting_type,bowling_type,matches,total_runs,total_balls_faced,total_wickets,total_overs,total_runs_conceded,total_mvp,mvp_std,batting_avg,true_strike_rate,bowling_avg,economy,consistency_score
2022/23,4101,Mitchell Santner,New Zealand,Left-hand bat,Slow left-arm orthodox,3,3,10,2,8.0,59,34.1547,25.878933931095386,1.0,30.0,29.5,7.375,3.8641468101529046
2022/23,4106,Daryl Joseph Mitchell,New Zealand,Right-hand bat,Right-arm medium,2,20,16,0,0.0,0,31.091,9.128041438337144,10.0,125.0,inf,0.0,10.95525263283829
2022/23,4117,Ishan Kishan,India,Left-hand bat,Right-arm Leg-Break,2,46,42,0,0.0,0,76.8978,25.961991156689045,23.0,109.52380952380953,inf,0.0,3.851784687717808
2022/23,4229,George Linde,South Africa,Left-hand bat,Slow left-arm orthodox,10,157,117,6,26.0,201,432.4115,49.73536519076817,15.7,134.18803418803418,33.5,7.730769230769231,2.010641715737555
2022/23,4235,Sisanda Magala,South Africa,Right-hand bat,Right-arm fast-medium,11,2,5,14,38.4,336,280.8872549019608,17.49260784971193,0.18181818181818182,40.0,24.0,8.75,5.716700497670323
2022/23,4237,Tabraiz Shamsi,South Africa,Right-hand bat,Left-arm Chinaman,9,0,3,8,30.4,228,151.91666666666666,18.675551787508212,0.0,0.0,28.5,7.5,5.354594131290324
2022/23,4239,Ferisco Adams,South Africa,Right-hand bat,Right-arm fast-medium,6,18,14,6,21.0,193,148.00006666666667,25.855939227459405,3.0,128.57142857142858,32.166666666666664,9.19047619047619,3.8675833478831225
2022/23,4260,Heinrich Klaasen,South Africa,Right-hand bat,Right-arm offbreak,10,363,221,0,0.0,0,776.3289,83.85885738843771,36.3,164.25339366515837,inf,0.0,1.1924798776686862
2022/23,4261,Junior Dala,South Africa,Right-hand bat,Right-arm medium,1,0,0,3,4.0,33,87.75,,0.0,0.0,11.0,8.25,0.0
2022/23,4373,Mustafizur Rahman,Bangladesh,Left-hand bat,Left-arm fast-medium,1,0,0,0,4.0,48,2.0,,0.0,0.0,inf,12.0,0.0
2022/23,4409,Sam Curran,England,Left-hand bat,Left-arm medium-fast,9,74,73,8,23.8,216,244.67608787878788,23.008652338034523,8.222222222222221,101.36986301369863,27.0,9.07563025210084,4.346191099367202
2022/23,4457,Mason Crane,England,Right-hand bat,Right-arm Leg-Break,2,0,0,1,6.0,46,23.666666666666664,11.549410759380276,0.0,0.0,46.0,7.666666666666667,8.658450381876092
2022/23,4636,Bjorn Fortuin,South Africa,Right-hand bat,Slow left-arm orthodox,10,31,36,14,39.3,255,380.892603030303,32.3957136015503,3.1,86.11111111111111,18.214285714285715,6.4885496183206115,3.0868281288674715
2022/23,4641,Lungi Ngidi,South Africa,Right-hand bat,Right-arm Fast,11,2,4,13,43.2,358,290.4305675845791,19.279008193934942,0.18181818181818182,50.0,27.53846153846154,8.287037037037036,5.186988821938433
2022/23,4658,Nasum Ahmed,Bangladesh,Left-hand bat,Slow left-arm orthodox,1,0,1,1,4.0,22,25.5,,0.0,0.0,22.0,5.5,0.0
2022/23,4692,Lockie Ferguson,New Zealand,Right-hand bat,Right-arm Fast,2,6,4,2,5.0,57,50.0835,30.70010156538574,3.0,150.0,28.5,11.4,3.257318213981079
2022/23,4722,Rashid Khan,Afghanistan,Right-hand bat,Right-arm Leg-Break,10,52,43,9,39.0,270,321.4472,26.478457936879764,5.2,120.93023255813952,30.0,6.923076923076923,3.776654978865588
2022/23,4778,Kyle Verreynne,South Africa,Right-hand bat,Right-arm offbreak,5,34,29,0,0.0,0,91.711,16.219130809016864,6.8,117.24137931034481,inf,0.0,6.165558510965704
2022/23,4779,Pieter Willem Mulder,South Africa,Right-hand bat,Right-arm medium,10,161,132,6,14.1,140,356.02296666666666,20.76226501993193,16.1,121.96969696969697,23.333333333333332,9.929078014184398,4.816430187361506
2022/23,4823,Washington Sundar,India,Left-hand bat,Right-arm offbreak,1,0,1,1,2.0,24,11.0,,0.0,0.0,24.0,12.0,0.0
2022/23,4826,George Garton,England,Left-hand bat,Left-arm Fast,3,20,22,1,5.0,40,37.7671,7.4143429110969326,6.666666666666667,90.9090909090909,40.0,8.0,13.487371868157263
2022/23,4838,Keemo Paul,West Indies,Right-hand bat,Right-arm fast-medium,8,74,47,1,2.7,42,128.226,37.79041486586626,9.25,157.4468085106383,42.0,15.555555555555555,2.6461736489250294
2022/23,4840,Odean Smith,West Indies,Right-hand bat,Right-arm fast-medium,7,66,52,9,17.3,143,277.4942,21.330577583734442,9.428571428571429,126.92307692307692,15.88888888888889,8.265895953757225,4.688105589613976
2022/23,4847,Finn Allen,New Zealand,Right-hand bat,None,7,138,99,0,0.0,0,244.0162,37.049280396559084,19.714285714285715,139.3939393939394,inf,0.0,2.6991077540412203
2022/23,4853,Glenn Phillips,New Zealand,Right-hand bat,Right-arm offbreak,7,196,111,0,2.0,19,412.4306,60.940432636547015,28.0,176.57657657657657,inf,9.5,1.64094666994583
2022/23,4926,Shadab Khan,Pakistan,Right-hand bat,Right-arm Leg-Break,5,42,29,3,20.0,138,148.1902,20.260000863968394,8.4,144.82758620689654,46.0,6.9,4.935833945488424
2022/23,5553,Philip Salt,England,Right-hand bat,Right-arm offbreak,10,238,156,0,0.0,0,517.797,48.10656620871349,23.8,152.56410256410254,inf,0.0,2.078718309807095
2022/23,5566,Thomas Abell,England,Right-hand bat,Right-arm medium,1,40,24,0,0.0,0,72.66799999999999,,40.0,166.66666666666669,inf,0.0,0.0
2022/23,5839,Yasir Ali Chowdhury,Bangladesh,Right-hand bat,Right-arm offbreak,4,56,38,0,0.0,0,122.94460000000001,47.21913172246323,14.0,147.36842105263156,inf,0.0,2.117785659163819
2022/23,5844,Ebadot Hossain,Bangladesh,Right-hand bat,Right-arm Fast,1,0,0,2,4.0,40,38.0,,0.0,0.0,20.0,10.0,0.0
2022/23,5880,Leus du Plooy,England,Left-hand bat,Slow left-arm orthodox,9,249,181,0,0.0,0,446.9995,61.63568120868472,27.666666666666668,137.56906077348066,inf,0.0,1.6224368424098732
2022/23,5882,Afif Hossain,Bangladesh,Left-hand bat,Right-arm offbreak,4,64,63,0,0.0,0,77.42939999999999,14.570862114393458,16.0,101.58730158730158,inf,0.0,6.863011894211636
2022/23,5892,Blair Tickner,New Zealand,Right-hand bat,Right-arm Fast,3,0,0,3,10.3,102,60.5,16.373250542678853,0.0,0.0,34.0,9.902912621359222,6.107522738953877
2022/23,5944,Mohammed Siraj,India,Right-hand bat,Right-arm medium-fast,3,5,7,6,12.1,85,145.58979268292683,44.80683638648846,1.6666666666666667,71.42857142857143,14.166666666666666,7.024793388429752,2.231802288772056
2022/23,6097,Brydon Carse,South Africa,Right-hand bat,Right-arm Fast,8,57,50,5,21.5,199,191.8682238095238,24.851790223668544,7.125,113.99999999999999,39.8,9.255813953488373,4.023854985898006
2022/23,6272,William Jacks,England,Right-hand bat,Right-arm offbreak,7,270,134,3,3.0,27,715.0866,79.00845035719732,38.57142857142857,201.49253731343282,9.0,9.0,1.265687398599768
2022/23,6339,Migael Pretorius,South Africa,Right-hand bat,Right-arm medium,7,18,17,6,19.0,200,123.10023333333334,17.018612514210318,2.5714285714285716,105.88235294117648,33.333333333333336,10.526315789473685,5.8759196683337915
2022/23,6342,Matthew Breetzke,South Africa,Right-hand bat,None,4,125,91,0,0.0,0,214.7948,46.89332774215681,31.25,137.36263736263737,inf,0.0,2.1324995434286618
2022/23,6396,Tim David,Australia,Right-hand bat,Right-arm offbreak,3,52,38,1,4.0,29,124.5086,38.40099835490392,17.333333333333332,136.8421052631579,29.0,7.25,2.6040989631518188
2022/23,6401,Sarel Erwee,South Africa,Left-hand bat,Right-arm offbreak,7,70,62,0,0.0,0,107.44560000000001,20.40736748045619,10.0,112.90322580645163,inf,0.0,4.900191075393159
2022/23,6402,Eathan Bosch,South Africa,Right-hand bat,Right-arm Fast,12,90,72,15,40.0,321,497.89293333333336,28.671065329829307,7.5,125.0,21.4,8.025,3.487836913264616
2022/23,6464,Arshdeep Singh,India,Left-hand bat,Left-arm medium-fast,4,0,0,9,15.0,160,218.58333333333334,34.170756868995454,0.0,0.0,17.77777777777778,10.666666666666666,2.926478930021423
2022/23,6512,Michael Bracewell,New Zealand,Left-hand bat,Right-arm offbreak,5,1,6,8,17.0,84,207.75,26.80916354532532,0.2,16.666666666666664,10.5,4.9411764705882355,3.730067886337949
2022/23,6628,Gerald Coetzee,South Africa,Right-hand bat,Right-arm Fast,9,16,28,17,28.0,230,361.4476907563025,27.71009776298444,1.7777777777777777,57.14285714285714,13.529411764705882,8.214285714285714,3.608792753289434
2022/23,6643,Hasan Mahmud,Bangladesh,Right-hand bat,Right-arm Fast,3,2,3,4,12.0,95,90.75,10.395311443145895,0.6666666666666666,66.66666666666666,23.75,7.916666666666667,9.619721404877637
2022/23,6677,Mohammad Hasnain,Pakistan,Right-hand bat,Right-arm Fast,1,0,0,0,4.0,38,-0.5,,0.0,0.0,inf,9.5,0.0
2022/23,6726,Romario Shepherd,West Indies,Right-hand bat,Right-arm medium-fast,11,117,85,8,28.2,246,403.1112,33.33443417135173,10.636363636363637,137.64705882352942,30.75,8.72340425531915,2.999900927850216
2022/23,7140,Senuran Muthusamy,South Africa,Left-hand bat,Slow left-arm orthodox,8,51,54,3,13.3,117,102.70221025641025,28.623342244763055,6.375,94.44444444444444,39.0,8.796992481203008,3.4936521089984196
2022/23,7232,Waqar Salamkheil,Afghanistan,Right-hand bat,Left-arm Chinaman,1,0,0,1,4.0,19,26.25,,0.0,0.0,19.0,4.75,0.0
2022/23,7270,Anrich Nortje,South Africa,Right-hand bat,Right-arm Fast,13,17,12,21,48.5,337,530.3720746363061,28.146028849604605,1.3076923076923077,141.66666666666669,16.047619047619047,6.948453608247423,3.5528990798076583
2022/23,7289,WJ Lubbe,South Africa,Left-hand bat,Right-arm offbreak,9,168,134,0,9.0,65,250.6574,29.262771302833652,18.666666666666668,125.37313432835822,inf,7.222222222222222,3.4173113327211264
2022/23,7312,Nandre Burger,South Africa,Left-hand bat,Left-arm medium-fast,5,2,16,2,17.1,153,43.47154471544716,13.392520159495248,0.4,12.5,76.5,8.94736842105263,7.466854543362428
2022/23,7338,Haider Ali,Pakistan,Right-hand bat,Slow left-arm orthodox,5,55,36,0,0.0,0,152.8861,32.9986357566794,11.0,152.77777777777777,inf,0.0,3.030428310350938
2022/23,7344,Shoriful Islam,Bangladesh,Left-hand bat,Left-arm medium-fast,3,0,0,2,11.5,110,31.107142857142858,11.185035404807744,0.0,0.0,55.0,9.565217391304348,8.940517073107904
2022/23,7364,Haris Rauf,Pakistan,Right-hand bat,Right-arm Fast,3,0,0,6,12.0,88,137.0,18.76388374866284,0.0,0.0,14.666666666666666,7.333333333333333,5.32938710021193
2022/23,7696,Mohammad Wasim,Pakistan,Right-hand bat,Right-arm medium,5,1,2,7,18.0,133,183.5,36.61855745383753,0.2,50.0,19.0,7.388888888888889,2.7308557997147496
2022/23,7808,Marco Jansen,South Africa,Right-hand bat,Left-arm Fast,11,177,118,8,35.3,275,550.2308333333333,49.42129983693123,16.09090909090909,150.0,34.375,7.790368271954675,2.0234190587855125
2022/23,8049,Naseem Shah,Pakistan,Right-hand bat,Right-arm medium-fast,3,0,0,4,11.1,83,87.94354838709677,23.607219095953017,0.0,0.0,20.75,7.4774774774774775,4.235992371381981
2022/23,8181,Wesley Marshall,South Africa,Right-hand bat,Right-arm medium,2,20,21,0,0.0,0,32.6928,20.28887345122937,10.0,95.23809523809523,inf,0.0,4.928809883918945
2022/23,8182,Donovan Ferreira,South Africa,Right-hand bat,Right-arm offbreak,11,164,121,3,9.0,54,444.2421,60.794411907532485,14.909090909090908,135.53719008264463,18.0,6.0,1.6448880228021403
2022/23,8183,Delano Potgieter,South Africa,Left-hand bat,Right-arm medium,8,83,52,0,0.0,0,196.9777,30.43349531798511,10.375,159.6153846153846,inf,0.0,3.285853266446972
2022/23,8298,Ramon Simmonds,West Indies,Left-hand bat,Left-arm Fast,1,0,0,1,3.0,32,17.333333333333336,,0.0,0.0,32.0,10.666666666666666,0.0
2022/23,8392,Imran Manack,South Africa,Right-hand bat,Right-arm offbreak,1,4,3,0,2.0,20,1.3332000000000006,,4.0,133.33333333333331,inf,10.0,0.0
2022/23,8559,Neil Brand,South Africa,Left-hand bat,Slow left-arm orthodox,2,16,16,0,4.0,35,14.666666666666666,8.013876853447538,8.0,100.0,inf,8.75,12.478354962115546
2022/23,8561,Kyle Simmonds,South Africa,Left-hand bat,Slow left-arm orthodox,3,13,15,6,9.0,66,128.85043333333334,40.9880460020064,4.333333333333333,86.66666666666667,11.0,7.333333333333333,2.4397357218518034
2022/23,8763,Duan Jansen,South Africa,Right-hand bat,Left-arm Fast,4,15,10,4,12.5,110,111.01666666666667,19.41558831054172,3.75,150.0,27.5,8.8,5.150500638999687
2022/23,8766,Evan Jones,South Africa,Right-hand bat,Right-arm medium-fast,9,30,39,13,29.3,271,286.3016730968219,30.757589923262955,3.3333333333333335,76.92307692307693,20.846153846153847,9.249146757679181,3.251230029709408
2022/23,8801,Mitchell Van Buuren,South Africa,Right-hand bat,Right-arm Leg-Break,5,32,37,0,0.0,0,32.649699999999996,6.676009610014053,6.4,86.48648648648648,inf,0.0,14.979007796813146
2022/23,8802,Codi Yusuf,South Africa,Right-hand bat,Right-arm medium,3,14,15,2,10.2,102,40.3272,3.405209726287061,4.666666666666667,93.33333333333333,51.0,10.0,29.36676681851165
2022/23,8805,Ottneil Baartman,South Africa,Right-hand bat,Right-arm medium-fast,6,0,0,12,20.0,203,228.58333333333331,13.031843123103702,0.0,0.0,16.916666666666668,10.15,7.67351164799655
2022/23,8808,Shane Dadswell,South Africa,Right-hand bat,Right-arm Fast,7,78,79,0,0.0,0,141.9974,15.48232419103122,11.142857142857142,98.73417721518987,inf,0.0,6.458978559429027
2022/23,19316,Maheesh Theekshana,Sri Lanka,Right-hand bat,Right-arm offbreak,7,0,0,7,27.0,186,166.16666666666669,30.228659007584596,0.0,0.0,26.571428571428573,6.888888888888889,3.308118960054075
2022/23,19530,Shahnawaz Dhani,Pakistan,Right-hand bat,Right-arm medium,3,0,0,2,9.0,67,45.16666666666667,16.289339845205287,0.0,0.0,33.5,7.444444444444445,6.138984203797225
2022/23,20702,Tristan Stubbs,South Africa,Right-hand bat,Right-arm offbreak,14,213,161,0,0.0,0,415.9672,23.184320274228917,15.214285714285714,132.29813664596273,inf,0.0,4.31325994539324
2022/23,25213,Dewald Brevis,South Africa,Right-hand bat,Right-arm Leg-Break,10,235,200,1,2.0,18,417.61819999999994,44.0316273139307,23.5,117.5,18.0,9.0,2.271094803901605
2022/23,26728,Jordan Hermann,South Africa,Left-hand bat,Right-arm offbreak,8,184,163,0,0.0,0,278.666,38.45648314876737,23.0,112.88343558282207,inf,0.0,2.600341784066785
2022/23,38855,Mohammad Saifuddin,Bangladesh,Left-hand bat,Right-arm medium-fast,2,4,6,2,7.5,90,31.407142857142855,37.966583386994834,2.0,66.66666666666666,45.0,12.0,2.6338951540805287
2023,8,Mahendra Singh Dhoni,India,Right-hand bat,Right-arm medium,14,104,57,0,0.0,0,349.681,24.718644486542704,7.428571428571429,182.45614035087718,inf,0.0,4.045529278696568
2023,23,Piyush Chawla,India,Left-hand bat,Right-arm Leg-Break,23,42,34,26,88.0,704,599.7915,21.545386496108364,1.826086956521739,123.52941176470588,27.076923076923077,8.0,4.641364870296595
2023,27,Christopher Gayle,West Indies,Left-hand bat,Right-arm offbreak,5,79,87,0,0.0,0,100.8569,36.8585455903648,15.8,90.80459770114942,inf,0.0,2.7130750385913496
2023,28,Ishant Sharma,India,Right-hand bat,Right-arm fast-medium,11,1,1,14,35.1,267,291.88709677419354,19.02567126218519,0.09090909090909091,100.0,19.071428571428573,7.6068376068376065,5.25605633682722
2023,46,Jegadeesh Arunkumar,India,Right-hand bat,Right-arm offbreak,1,0,2,0,2.0,43,-4.5,,0.0,0.0,inf,21.5,0.0
2023,47,Virat Kohli,India,Right-hand bat,Right-arm medium,14,639,457,0,0.0,0,1123.7585,62.107669109744805,45.642857142857146,139.8249452954048,inf,0.0,1.6101071161324556
2023,66,Yusuf Pathan,India,Right-hand bat,Right-arm offbreak,7,60,54,1,5.0,52,141.08509999999998,20.556309942077682,8.571428571428571,111.11111111111111,52.0,10.4,4.86468633143662
2023,88,Faf du Plessis,South Africa,Right-hand bat,Right-arm Leg-Break,24,888,605,0,0.0,0,1610.9754,50.127250691061896,37.0,146.77685950413223,inf,0.0,1.994922893663323
2023,89,Steven Croft,England,Right-hand bat,Right-arm offbreak,11,345,236,0,0.0,0,624.1571,60.870322263519576,31.363636363636363,146.18644067796612,inf,0.0,1.64283671059076
2023,103,Liam Plunkett,England,Right-hand bat,Right-arm Fast,8,13,17,10,25.1,202,228.3399870967742,23.629340949194766,1.625,76.47058823529412,20.2,8.047808764940239,4.232026623806779
2023,107,Mohammad Hafeez,Pakistan,Right-hand bat,Right-arm offbreak,7,135,90,0,8.0,64,229.5888,45.52737980937039,19.285714285714285,150.0,inf,8.0,2.1964804567869756
2023,109,Wriddhiman Saha,India,Right-hand bat,Right-arm medium,19,416,336,0,0.0,0,737.2782,40.868558889543316,21.894736842105264,123.80952380952381,inf,0.0,2.4468687596808345
2023,126,Rohit Sharma,India,Right-hand bat,Right-arm offbreak,16,332,250,0,0.0,0,566.8447,36.88190436381991,20.75,132.8,inf,0.0,2.7113567405184513
2023,138,Bharat Chipli,India,Right-hand bat,Right-arm medium,1,1,4,0,0.0,0,0.25,,1.0,25.0,inf,0.0,0.0
2023,142,Shikhar Dhawan,India,Left-hand bat,Right-arm offbreak,11,373,261,0,0.0,0,649.5233,57.00847310914564,33.90909090909091,142.911877394636,inf,0.0,1.7541252123793052
2023,143,Dinesh Karthik,India,Right-hand bat,Right-arm offbreak,16,203,148,0,0.0,0,438.8174,24.3150568970991,12.6875,137.16216216216216,inf,0.0,4.112678017707228
2023,147,Pradeep Sangwan,India,Right-hand bat,Left-arm medium-fast,2,0,1,1,4.0,43,31.5,16.617009357883866,0.0,0.0,43.0,10.75,6.017930052651469
2023,152,Ravindra Jadeja,India,Left-hand bat,Slow left-arm orthodox,18,213,149,22,62.5,484,873.2054666666667,26.902354895052873,11.833333333333334,142.95302013422818,22.0,7.744,3.717146710394085
2023,156,Shahid Afridi,Pakistan,Right-hand bat,Right-arm Leg-Break,4,62,47,4,9.5,51,211.2737,16.570290110591507,15.5,131.91489361702128,12.75,5.368421052631579,6.034897357414481
2023,158,Amit Mishra,India,Right-hand bat,Right-arm Leg-Break,10,22,35,9,25.4,205,174.65412857142857,23.897769458371265,2.2,62.857142857142854,22.77777777777778,8.070866141732283,4.184490949006562
2023,161,Dwayne Bravo,West Indies,Right-hand bat,Right-arm medium,20,188,141,21,58.5,469,862.0486666666667,43.9294812795016,9.4,133.33333333333331,22.333333333333332,8.017094017094017,2.2763756158136577
2023,164,Dhawal Kulkarni,India,Right-hand bat,Right-arm medium-fast,7,0,0,5,23.3,180,105.73484848484848,24.130548525496195,0.0,0.0,36.0,7.725321888412017,4.14412461011156
2023,167,Ajinkya Rahane,India,Right-hand bat,Right-arm medium,18,476,308,0,0.0,0,976.979,55.56741334260669,26.444444444444443,154.54545454545453,inf,0.0,1.7996158896841132
2023,169,Robin Uthappa,India,Right-hand bat,Right-arm medium,9,218,170,0,0.0,0,404.1628,49.30409634446659,24.22222222222222,128.23529411764707,inf,0.0,2.028229040064802
2023,172,Shoaib Malik,Pakistan,Right-hand bat,Right-arm offbreak,30,697,554,8,24.8,195,1288.538815151515,46.80725240756589,23.233333333333334,125.81227436823103,24.375,7.862903225806451,2.136421064181842
2023,175,RR Raje,India,Right-hand bat,Right-arm fast-medium,2,7,7,0,2.0,24,-5.0,2.1213203435596424,3.5,100.0,inf,12.0,47.14045207910317
2023,183,Saurabh Tiwary,India,Left-hand bat,Right-arm offbreak,1,25,21,0,0.0,0,41.7625,,25.0,119.04761904761905,inf,0.0,0.0
2023,198,Manish Pandey,India,Right-hand bat,Right-arm medium,25,595,429,0,0.0,0,1134.259,44.23536386497422,23.8,138.69463869463868,inf,0.0,2.26063473345091
2023,207,Iqbal Abdulla,India,Left-hand bat,Slow left-arm orthodox,3,6,4,2,6.0,71,35.666666666666664,11.60619247228408,2.0,150.0,35.5,11.833333333333334,8.616090094904324
2023,217,Ben Cutting,Australia,Right-hand bat,Right-arm medium-fast,7,99,71,3,4.0,41,267.28763333333336,31.2609791056107,14.142857142857142,139.43661971830986,13.666666666666666,10.25,3.1988761344347036
2023,220,David Warner,Australia,Left-hand bat,Right-arm Leg-Break,14,516,392,0,0.0,0,854.6863000000001,42.332023537473354,36.857142857142854,131.6326530612245,inf,0.0,2.3622778134259876
2023,223,Steven Smith,Australia,Right-hand bat,Right-arm Leg-Break,2,71,57,0,0.0,0,107.5141,39.87311499500635,35.5,124.56140350877195,inf,0.0,2.50795554880836
2023,224,Moises Henriques,Australia,Right-hand bat,Right-arm fast-medium,6,125,115,5,11.3,86,234.9279641025641,32.385115002980136,20.833333333333332,108.69565217391303,17.2,7.610619469026548,3.08783834767293
2023,232,Tom Cooper,Australia,Right-hand bat,Right-arm offbreak,6,31,24,0,3.5,41,57.1179,19.136252868913495,5.166666666666667,129.16666666666669,inf,11.714285714285714,5.225683454593571
2023,250,Aaron Finch,Australia,Right-hand bat,Slow left-arm orthodox,5,68,77,0,0.0,0,87.9807,12.559420846440332,13.6,88.31168831168831,inf,0.0,7.962150581835357
2023,274,Martin Guptill,New Zealand,Right-hand bat,Right-arm offbreak,20,561,424,0,0.0,0,1014.582,67.12458830182479,28.05,132.31132075471697,inf,0.0,1.4897670515363368
2023,278,Tim Southee,New Zealand,Right-hand bat,Right-arm medium-fast,17,51,40,19,61.7,501,593.8644928698752,28.351020272120873,3.0,127.49999999999999,26.36842105263158,8.119935170178282,3.5272099219066035
2023,286,Kane Richardson,Australia,Right-hand bat,Right-arm fast-medium,8,1,2,10,26.5,295,199.60474308300394,13.235196117299795,0.125,50.0,29.5,11.132075471698114,7.555611500859399
2023,295,Wayne Parnell,South Africa,Left-hand bat,Left-arm medium-fast,25,29,34,35,89.6,839,759.6636096310194,30.171402512957524,1.16,85.29411764705883,23.97142857142857,9.363839285714286,3.3143968019734458
2023,305,Ravichandran Ashwin,India,Right-hand bat,Right-arm offbreak,17,73,67,18,65.0,482,513.8743,23.609219391585146,4.294117647058823,108.95522388059702,26.77777777777778,7.415384615384616,4.23563347611748
2023,314,Ravi Bopara,England,Right-hand bat,Right-arm medium,15,315,234,8,38.5,305,659.1948666666667,52.48190558884938,21.0,134.6153846153846,38.125,7.922077922077922,1.9054186176739474
